date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
14:02:24	10522/10522	---M-Z	200	added ('OK')	text/html	date:Wed,%2015%20Apr%202020%2013:02:22%20GMT	https://alt-sheff.co.uk/events/5292/	m:/webwack/Alt%20sheff/web/index-561.html	(from https://alt-sheff.co.uk/events/archive)
14:02:24	896/896	---M-Z	200	added ('OK')	text/html	date:Wed,%2015%20Apr%202020%2013:02:22%20GMT	https://alt-sheff.co.uk/events/5693/print	m:/webwack/Alt%20sheff/web/print-155.html	(from https://alt-sheff.co.uk/events/5693/)
14:02:24	5261/5261	---M-Z	200	added ('OK')	text/html	date:Wed,%2015%20Apr%202020%2013:02:23%20GMT	https://alt-sheff.co.uk/events/5287/	m:/webwack/Alt%20sheff/web/index-562.html	(from https://alt-sheff.co.uk/events/archive)
14:02:25	4700/4700	---M-Z	200	added ('OK')	text/html	date:Wed,%2015%20Apr%202020%2013:02:23%20GMT	https://alt-sheff.co.uk/events/5693/email	m:/webwack/Alt%20sheff/web/email-155.html	(from https://alt-sheff.co.uk/events/5693/)
14:02:25	5025/5025	---M-Z	200	added ('OK')	text/html	date:Wed,%2015%20Apr%202020%2013:02:23%20GMT	https://alt-sheff.co.uk/events/5277/	m:/webwack/Alt%20sheff/web/index-563.html	(from https://alt-sheff.co.uk/events/archive)
14:02:25	1468/1468	---M-Z	200	added ('OK')	text/html	date:Wed,%2015%20Apr%202020%2013:02:23%20GMT	https://alt-sheff.co.uk/events/5711/print	m:/webwack/Alt%20sheff/web/print-156.html	(from https://alt-sheff.co.uk/events/5711/)
14:02:25	5272/5272	---M-Z	200	added ('OK')	text/html	date:Wed,%2015%20Apr%202020%2013:02:24%20GMT	https://alt-sheff.co.uk/events/5711/email	m:/webwack/Alt%20sheff/web/email-156.html	(from https://alt-sheff.co.uk/events/5711/)
14:02:25	5468/5468	---M-Z	200	added ('OK')	text/html	date:Wed,%2015%20Apr%202020%2013:02:24%20GMT	https://alt-sheff.co.uk/events/5280/	m:/webwack/Alt%20sheff/web/index-564.html	(from https://alt-sheff.co.uk/events/archive)
14:02:26	8919/8919	---M-Z	200	added ('OK')	text/html	date:Wed,%2015%20Apr%202020%2013:02:24%20GMT	https://alt-sheff.co.uk/events/5284/	m:/webwack/Alt%20sheff/web/index-565.html	(from https://alt-sheff.co.uk/events/archive)
14:02:26	1784/1784	---M-Z	200	added ('OK')	text/html	date:Wed,%2015%20Apr%202020%2013:02:24%20GMT	https://alt-sheff.co.uk/events/5730/print	m:/webwack/Alt%20sheff/web/print-157.html	(from https://alt-sheff.co.uk/events/5730/)
14:02:26	5604/5604	---M-Z	200	added ('OK')	text/html	date:Wed,%2015%20Apr%202020%2013:02:25%20GMT	https://alt-sheff.co.uk/events/5278/	m:/webwack/Alt%20sheff/web/index-566.html	(from https://alt-sheff.co.uk/events/archive)
14:02:26	5588/5588	---M-Z	200	added ('OK')	text/html	date:Wed,%2015%20Apr%202020%2013:02:25%20GMT	https://alt-sheff.co.uk/events/5730/email	m:/webwack/Alt%20sheff/web/email-157.html	(from https://alt-sheff.co.uk/events/5730/)
14:02:27	5373/5373	---M-Z	200	added ('OK')	text/html	date:Wed,%2015%20Apr%202020%2013:02:25%20GMT	https://alt-sheff.co.uk/events/5289/	m:/webwack/Alt%20sheff/web/index-567.html	(from https://alt-sheff.co.uk/events/archive)
14:02:27	5309/5309	---M-Z	200	added ('OK')	text/html	date:Wed,%2015%20Apr%202020%2013:02:25%20GMT	https://alt-sheff.co.uk/events/5276/	m:/webwack/Alt%20sheff/web/index-568.html	(from https://alt-sheff.co.uk/events/archive)
14:02:27	1561/1561	---M-Z	200	added ('OK')	text/html	date:Wed,%2015%20Apr%202020%2013:02:25%20GMT	https://alt-sheff.co.uk/events/5719/print	m:/webwack/Alt%20sheff/web/print-158.html	(from https://alt-sheff.co.uk/events/5719/)
14:02:27	5365/5365	---M-Z	200	added ('OK')	text/html	date:Wed,%2015%20Apr%202020%2013:02:26%20GMT	https://alt-sheff.co.uk/events/5719/email	m:/webwack/Alt%20sheff/web/email-158.html	(from https://alt-sheff.co.uk/events/5719/)
14:02:27	5214/5214	---M-Z	200	added ('OK')	text/html	date:Wed,%2015%20Apr%202020%2013:02:26%20GMT	https://alt-sheff.co.uk/events/5274/	m:/webwack/Alt%20sheff/web/index-569.html	(from https://alt-sheff.co.uk/events/archive)
14:02:28	5290/5290	---M-Z	200	added ('OK')	text/html	date:Wed,%2015%20Apr%202020%2013:02:26%20GMT	https://alt-sheff.co.uk/events/5273/	m:/webwack/Alt%20sheff/web/index-570.html	(from https://alt-sheff.co.uk/events/archive)
14:02:28	1374/1374	---M-Z	200	added ('OK')	text/html	date:Wed,%2015%20Apr%202020%2013:02:26%20GMT	https://alt-sheff.co.uk/events/5710/print	m:/webwack/Alt%20sheff/web/print-159.html	(from https://alt-sheff.co.uk/events/5710/)
14:02:28	5178/5178	---M-Z	200	added ('OK')	text/html	date:Wed,%2015%20Apr%202020%2013:02:26%20GMT	https://alt-sheff.co.uk/events/5710/email	m:/webwack/Alt%20sheff/web/email-159.html	(from https://alt-sheff.co.uk/events/5710/)
14:02:28	5060/5060	---M-Z	200	added ('OK')	text/html	date:Wed,%2015%20Apr%202020%2013:02:26%20GMT	https://alt-sheff.co.uk/events/5275/	m:/webwack/Alt%20sheff/web/index-571.html	(from https://alt-sheff.co.uk/events/archive)
14:02:28	5278/5278	---M-Z	200	added ('OK')	text/html	date:Wed,%2015%20Apr%202020%2013:02:27%20GMT	https://alt-sheff.co.uk/events/5237/	m:/webwack/Alt%20sheff/web/index-572.html	(from https://alt-sheff.co.uk/events/archive)
14:02:29	1716/1716	---M-Z	200	added ('OK')	text/html	date:Wed,%2015%20Apr%202020%2013:02:27%20GMT	https://alt-sheff.co.uk/events/5705/print	m:/webwack/Alt%20sheff/web/print-160.html	(from https://alt-sheff.co.uk/events/5705/)
14:02:29	5120/5120	---M-Z	200	added ('OK')	text/html	date:Wed,%2015%20Apr%202020%2013:02:27%20GMT	https://alt-sheff.co.uk/events/5272/	m:/webwack/Alt%20sheff/web/index-573.html	(from https://alt-sheff.co.uk/events/archive)
14:02:29	5359/5359	---M-Z	200	added ('OK')	text/html	date:Wed,%2015%20Apr%202020%2013:02:27%20GMT	https://alt-sheff.co.uk/events/5271/	m:/webwack/Alt%20sheff/web/index-574.html	(from https://alt-sheff.co.uk/events/archive)
14:02:29	5520/5520	---M-Z	200	added ('OK')	text/html	date:Wed,%2015%20Apr%202020%2013:02:27%20GMT	https://alt-sheff.co.uk/events/5705/email	m:/webwack/Alt%20sheff/web/email-160.html	(from https://alt-sheff.co.uk/events/5705/)
14:02:30	5565/5565	---M-Z	200	added ('OK')	text/html	date:Wed,%2015%20Apr%202020%2013:02:28%20GMT	https://alt-sheff.co.uk/events/5268/	m:/webwack/Alt%20sheff/web/index-575.html	(from https://alt-sheff.co.uk/events/archive)
14:02:30	1101/1101	---M-Z	200	added ('OK')	text/html	date:Wed,%2015%20Apr%202020%2013:02:28%20GMT	https://alt-sheff.co.uk/events/5715/print	m:/webwack/Alt%20sheff/web/print-161.html	(from https://alt-sheff.co.uk/events/5715/)
14:02:30	5336/5336	---M-Z	200	added ('OK')	text/html	date:Wed,%2015%20Apr%202020%2013:02:28%20GMT	https://alt-sheff.co.uk/events/5269/	m:/webwack/Alt%20sheff/web/index-576.html	(from https://alt-sheff.co.uk/events/archive)
14:02:30	4905/4905	---M-Z	200	added ('OK')	text/html	date:Wed,%2015%20Apr%202020%2013:02:28%20GMT	https://alt-sheff.co.uk/events/5715/email	m:/webwack/Alt%20sheff/web/email-161.html	(from https://alt-sheff.co.uk/events/5715/)
14:02:30	5216/5216	---M-Z	200	added ('OK')	text/html	date:Wed,%2015%20Apr%202020%2013:02:29%20GMT	https://alt-sheff.co.uk/events/5270/	m:/webwack/Alt%20sheff/web/index-577.html	(from https://alt-sheff.co.uk/events/archive)
14:02:31	5150/5150	---M-Z	200	added ('OK')	text/html	date:Wed,%2015%20Apr%202020%2013:02:29%20GMT	https://alt-sheff.co.uk/events/5254/	m:/webwack/Alt%20sheff/web/index-578.html	(from https://alt-sheff.co.uk/events/archive)
14:02:31	1174/1174	---M-Z	200	added ('OK')	text/html	date:Wed,%2015%20Apr%202020%2013:02:29%20GMT	https://alt-sheff.co.uk/events/5720/print	m:/webwack/Alt%20sheff/web/print-162.html	(from https://alt-sheff.co.uk/events/5720/)
14:02:31	6416/6416	---M-Z	200	added ('OK')	text/html	date:Wed,%2015%20Apr%202020%2013:02:29%20GMT	https://alt-sheff.co.uk/events/5260/	m:/webwack/Alt%20sheff/web/index-579.html	(from https://alt-sheff.co.uk/events/archive)
14:02:31	4978/4978	---M-Z	200	added ('OK')	text/html	date:Wed,%2015%20Apr%202020%2013:02:29%20GMT	https://alt-sheff.co.uk/events/5720/email	m:/webwack/Alt%20sheff/web/email-162.html	(from https://alt-sheff.co.uk/events/5720/)
14:02:31	5040/5040	---M-Z	200	added ('OK')	text/html	date:Wed,%2015%20Apr%202020%2013:02:30%20GMT	https://alt-sheff.co.uk/events/5267/	m:/webwack/Alt%20sheff/web/index-580.html	(from https://alt-sheff.co.uk/events/archive)
14:02:32	1422/1422	---M-Z	200	added ('OK')	text/html	date:Wed,%2015%20Apr%202020%2013:02:30%20GMT	https://alt-sheff.co.uk/events/5707/print	m:/webwack/Alt%20sheff/web/print-163.html	(from https://alt-sheff.co.uk/events/5707/)
14:02:32	5150/5150	---M-Z	200	added ('OK')	text/html	date:Wed,%2015%20Apr%202020%2013:02:30%20GMT	https://alt-sheff.co.uk/events/5253/	m:/webwack/Alt%20sheff/web/index-581.html	(from https://alt-sheff.co.uk/events/archive)
14:02:32	5226/5226	---M-Z	200	added ('OK')	text/html	date:Wed,%2015%20Apr%202020%2013:02:30%20GMT	https://alt-sheff.co.uk/events/5707/email	m:/webwack/Alt%20sheff/web/email-163.html	(from https://alt-sheff.co.uk/events/5707/)
14:02:32	5255/5255	---M-Z	200	added ('OK')	text/html	date:Wed,%2015%20Apr%202020%2013:02:31%20GMT	https://alt-sheff.co.uk/events/5266/	m:/webwack/Alt%20sheff/web/index-582.html	(from https://alt-sheff.co.uk/events/archive)
14:02:32	5475/5475	---M-Z	200	added ('OK')	text/html	date:Wed,%2015%20Apr%202020%2013:02:31%20GMT	https://alt-sheff.co.uk/events/5264/	m:/webwack/Alt%20sheff/web/index-583.html	(from https://alt-sheff.co.uk/events/archive)
14:02:33	1213/1213	---M-Z	200	added ('OK')	text/html	date:Wed,%2015%20Apr%202020%2013:02:31%20GMT	https://alt-sheff.co.uk/events/5714/print	m:/webwack/Alt%20sheff/web/print-164.html	(from https://alt-sheff.co.uk/events/5714/)
14:02:33	5017/5017	---M-Z	200	added ('OK')	text/html	date:Wed,%2015%20Apr%202020%2013:02:31%20GMT	https://alt-sheff.co.uk/events/5714/email	m:/webwack/Alt%20sheff/web/email-164.html	(from https://alt-sheff.co.uk/events/5714/)
14:02:33	5238/5238	---M-Z	200	added ('OK')	text/html	date:Wed,%2015%20Apr%202020%2013:02:31%20GMT	https://alt-sheff.co.uk/events/5265/	m:/webwack/Alt%20sheff/web/index-584.html	(from https://alt-sheff.co.uk/events/archive)
14:02:33	5298/5298	---M-Z	200	added ('OK')	text/html	date:Wed,%2015%20Apr%202020%2013:02:32%20GMT	https://alt-sheff.co.uk/events/5263/	m:/webwack/Alt%20sheff/web/index-585.html	(from https://alt-sheff.co.uk/events/archive)
14:02:34	1829/1829	---M-Z	200	added ('OK')	text/html	date:Wed,%2015%20Apr%202020%2013:02:32%20GMT	https://alt-sheff.co.uk/events/5708/print	m:/webwack/Alt%20sheff/web/print-165.html	(from https://alt-sheff.co.uk/events/5708/)
14:02:34	5633/5633	---M-Z	200	added ('OK')	text/html	date:Wed,%2015%20Apr%202020%2013:02:32%20GMT	https://alt-sheff.co.uk/events/5708/email	m:/webwack/Alt%20sheff/web/email-165.html	(from https://alt-sheff.co.uk/events/5708/)
14:02:34	5176/5176	---M-Z	200	added ('OK')	text/html	date:Wed,%2015%20Apr%202020%2013:02:32%20GMT	https://alt-sheff.co.uk/events/5262/	m:/webwack/Alt%20sheff/web/index-586.html	(from https://alt-sheff.co.uk/events/archive)
14:02:34	5274/5274	---M-Z	200	added ('OK')	text/html	date:Wed,%2015%20Apr%202020%2013:02:33%20GMT	https://alt-sheff.co.uk/events/5236/	m:/webwack/Alt%20sheff/web/index-587.html	(from https://alt-sheff.co.uk/events/archive)
14:02:35	6615/6615	---M-Z	200	added ('OK')	text/html	date:Wed,%2015%20Apr%202020%2013:02:33%20GMT	https://alt-sheff.co.uk/events/5258/	m:/webwack/Alt%20sheff/web/index-588.html	(from https://alt-sheff.co.uk/events/archive)
14:02:35	1006/1006	---M-Z	200	added ('OK')	text/html	date:Wed,%2015%20Apr%202020%2013:02:33%20GMT	https://alt-sheff.co.uk/events/5703/print	m:/webwack/Alt%20sheff/web/print-166.html	(from https://alt-sheff.co.uk/events/5703/)
14:02:35	5278/5278	---M-Z	200	added ('OK')	text/html	date:Wed,%2015%20Apr%202020%2013:02:33%20GMT	https://alt-sheff.co.uk/events/5235/	m:/webwack/Alt%20sheff/web/index-589.html	(from https://alt-sheff.co.uk/events/archive)
14:02:35	4810/4810	---M-Z	200	added ('OK')	text/html	date:Wed,%2015%20Apr%202020%2013:02:34%20GMT	https://alt-sheff.co.uk/events/5703/email	m:/webwack/Alt%20sheff/web/email-166.html	(from https://alt-sheff.co.uk/events/5703/)
14:02:36	5651/5651	---M-Z	200	added ('OK')	text/html	date:Wed,%2015%20Apr%202020%2013:02:34%20GMT	https://alt-sheff.co.uk/events/5259/	m:/webwack/Alt%20sheff/web/index-590.html	(from https://alt-sheff.co.uk/events/archive)
14:02:36	1060/1060	---M-Z	200	added ('OK')	text/html	date:Wed,%2015%20Apr%202020%2013:02:34%20GMT	https://alt-sheff.co.uk/events/5676/print	m:/webwack/Alt%20sheff/web/print-167.html	(from https://alt-sheff.co.uk/events/5676/)
14:02:36	5068/5068	---M-Z	200	added ('OK')	text/html	date:Wed,%2015%20Apr%202020%2013:02:35%20GMT	https://alt-sheff.co.uk/events/5257/	m:/webwack/Alt%20sheff/web/index-591.html	(from https://alt-sheff.co.uk/events/archive)
14:02:37	4864/4864	---M-Z	200	added ('OK')	text/html	date:Wed,%2015%20Apr%202020%2013:02:35%20GMT	https://alt-sheff.co.uk/events/5676/email	m:/webwack/Alt%20sheff/web/email-167.html	(from https://alt-sheff.co.uk/events/5676/)
14:02:37	5152/5152	---M-Z	200	added ('OK')	text/html	date:Wed,%2015%20Apr%202020%2013:02:35%20GMT	https://alt-sheff.co.uk/events/5252/	m:/webwack/Alt%20sheff/web/index-592.html	(from https://alt-sheff.co.uk/events/archive)
14:02:37	909/909	---M-Z	200	added ('OK')	text/html	date:Wed,%2015%20Apr%202020%2013:02:35%20GMT	https://alt-sheff.co.uk/events/5698/print	m:/webwack/Alt%20sheff/web/print-168.html	(from https://alt-sheff.co.uk/events/5698/)
14:02:37	5151/5151	---M-Z	200	added ('OK')	text/html	date:Wed,%2015%20Apr%202020%2013:02:36%20GMT	https://alt-sheff.co.uk/events/5251/	m:/webwack/Alt%20sheff/web/index-593.html	(from https://alt-sheff.co.uk/events/archive)
14:02:38	4713/4713	---M-Z	200	added ('OK')	text/html	date:Wed,%2015%20Apr%202020%2013:02:36%20GMT	https://alt-sheff.co.uk/events/5698/email	m:/webwack/Alt%20sheff/web/email-168.html	(from https://alt-sheff.co.uk/events/5698/)
14:02:38	5277/5277	---M-Z	200	added ('OK')	text/html	date:Wed,%2015%20Apr%202020%2013:02:36%20GMT	https://alt-sheff.co.uk/events/5234/	m:/webwack/Alt%20sheff/web/index-594.html	(from https://alt-sheff.co.uk/events/archive)
14:02:38	1195/1195	---M-Z	200	added ('OK')	text/html	date:Wed,%2015%20Apr%202020%2013:02:36%20GMT	https://alt-sheff.co.uk/events/5673/print	m:/webwack/Alt%20sheff/web/print-169.html	(from https://alt-sheff.co.uk/events/5673/)
14:02:38	4999/4999	---M-Z	200	added ('OK')	text/html	date:Wed,%2015%20Apr%202020%2013:02:37%20GMT	https://alt-sheff.co.uk/events/5673/email	m:/webwack/Alt%20sheff/web/email-169.html	(from https://alt-sheff.co.uk/events/5673/)
14:02:39	5397/5397	---M-Z	200	added ('OK')	text/html	date:Wed,%2015%20Apr%202020%2013:02:37%20GMT	https://alt-sheff.co.uk/events/5249/	m:/webwack/Alt%20sheff/web/index-595.html	(from https://alt-sheff.co.uk/events/archive)
14:02:39	5242/5242	---M-Z	200	added ('OK')	text/html	date:Wed,%2015%20Apr%202020%2013:02:37%20GMT	https://alt-sheff.co.uk/events/5248/	m:/webwack/Alt%20sheff/web/index-596.html	(from https://alt-sheff.co.uk/events/archive)
14:02:39	994/994	---M-Z	200	added ('OK')	text/html	date:Wed,%2015%20Apr%202020%2013:02:37%20GMT	https://alt-sheff.co.uk/events/5677/print	m:/webwack/Alt%20sheff/web/print-170.html	(from https://alt-sheff.co.uk/events/5677/)
14:02:39	4954/4954	---M-Z	200	added ('OK')	text/html	date:Wed,%2015%20Apr%202020%2013:02:38%20GMT	https://alt-sheff.co.uk/events/5202/	m:/webwack/Alt%20sheff/web/index-597.html	(from https://alt-sheff.co.uk/events/archive)
14:02:40	4798/4798	---M-Z	200	added ('OK')	text/html	date:Wed,%2015%20Apr%202020%2013:02:38%20GMT	https://alt-sheff.co.uk/events/5677/email	m:/webwack/Alt%20sheff/web/email-170.html	(from https://alt-sheff.co.uk/events/5677/)
14:02:40	5290/5290	---M-Z	200	added ('OK')	text/html	date:Wed,%2015%20Apr%202020%2013:02:38%20GMT	https://alt-sheff.co.uk/events/5246/	m:/webwack/Alt%20sheff/web/index-598.html	(from https://alt-sheff.co.uk/events/archive)
14:02:40	983/983	---M-Z	200	added ('OK')	text/html	date:Wed,%2015%20Apr%202020%2013:02:38%20GMT	https://alt-sheff.co.uk/events/5686/print	m:/webwack/Alt%20sheff/web/print-171.html	(from https://alt-sheff.co.uk/events/5686/)
14:02:40	5236/5236	---M-Z	200	added ('OK')	text/html	date:Wed,%2015%20Apr%202020%2013:02:39%20GMT	https://alt-sheff.co.uk/events/5247/	m:/webwack/Alt%20sheff/web/index-599.html	(from https://alt-sheff.co.uk/events/archive)
14:02:41	4787/4787	---M-Z	200	added ('OK')	text/html	date:Wed,%2015%20Apr%202020%2013:02:39%20GMT	https://alt-sheff.co.uk/events/5686/email	m:/webwack/Alt%20sheff/web/email-171.html	(from https://alt-sheff.co.uk/events/5686/)
14:02:41	1370/1370	---M-Z	200	added ('OK')	text/html	date:Wed,%2015%20Apr%202020%2013:02:39%20GMT	https://alt-sheff.co.uk/events/5661/print	m:/webwack/Alt%20sheff/web/print-172.html	(from https://alt-sheff.co.uk/events/5661/)
14:02:41	5095/5095	---M-Z	200	added ('OK')	text/html	date:Wed,%2015%20Apr%202020%2013:02:39%20GMT	https://alt-sheff.co.uk/events/5241/	m:/webwack/Alt%20sheff/web/index-600.html	(from https://alt-sheff.co.uk/events/archive)
14:02:41	5312/5312	---M-Z	200	added ('OK')	text/html	date:Wed,%2015%20Apr%202020%2013:02:40%20GMT	https://alt-sheff.co.uk/events/5244/	m:/webwack/Alt%20sheff/web/index-601.html	(from https://alt-sheff.co.uk/events/archive)
14:02:42	5174/5174	---M-Z	200	added ('OK')	text/html	date:Wed,%2015%20Apr%202020%2013:02:40%20GMT	https://alt-sheff.co.uk/events/5661/email	m:/webwack/Alt%20sheff/web/email-172.html	(from https://alt-sheff.co.uk/events/5661/)
14:02:42	5421/5421	---M-Z	200	added ('OK')	text/html	date:Wed,%2015%20Apr%202020%2013:02:41%20GMT	https://alt-sheff.co.uk/events/5245/	m:/webwack/Alt%20sheff/web/index-602.html	(from https://alt-sheff.co.uk/events/archive)
14:02:42	5367/5367	---M-Z	200	added ('OK')	text/html	date:Wed,%2015%20Apr%202020%2013:02:41%20GMT	https://alt-sheff.co.uk/events/5242/	m:/webwack/Alt%20sheff/web/index-604.html	(from https://alt-sheff.co.uk/events/archive)
14:02:43	1548/1548	---M-Z	200	added ('OK')	text/html	date:Wed,%2015%20Apr%202020%2013:02:41%20GMT	https://alt-sheff.co.uk/events/5671/print	m:/webwack/Alt%20sheff/web/print-173.html	(from https://alt-sheff.co.uk/events/5671/)
14:02:43	5534/5534	---M-Z	200	added ('OK')	text/html	date:Wed,%2015%20Apr%202020%2013:02:41%20GMT	https://alt-sheff.co.uk/events/5243/	m:/webwack/Alt%20sheff/web/index-603.html	(from https://alt-sheff.co.uk/events/archive)
14:02:43	5812/5812	---M-Z	200	added ('OK')	text/html	date:Wed,%2015%20Apr%202020%2013:02:41%20GMT	https://alt-sheff.co.uk/events/5250/	m:/webwack/Alt%20sheff/web/index-605.html	(from https://alt-sheff.co.uk/events/archive)
14:02:43	5352/5352	---M-Z	200	added ('OK')	text/html	date:Wed,%2015%20Apr%202020%2013:02:41%20GMT	https://alt-sheff.co.uk/events/5671/email	m:/webwack/Alt%20sheff/web/email-173.html	(from https://alt-sheff.co.uk/events/5671/)
14:02:43	1355/1355	---M-Z	200	added ('OK')	text/html	date:Wed,%2015%20Apr%202020%2013:02:42%20GMT	https://alt-sheff.co.uk/events/5679/print	m:/webwack/Alt%20sheff/web/print-174.html	(from https://alt-sheff.co.uk/events/5679/)
14:02:44	4979/4979	---M-Z	200	added ('OK')	text/html	date:Wed,%2015%20Apr%202020%2013:02:42%20GMT	https://alt-sheff.co.uk/events/5239/	m:/webwack/Alt%20sheff/web/index-606.html	(from https://alt-sheff.co.uk/events/archive)
14:02:44	5278/5278	---M-Z	200	added ('OK')	text/html	date:Wed,%2015%20Apr%202020%2013:02:42%20GMT	https://alt-sheff.co.uk/events/5233/	m:/webwack/Alt%20sheff/web/index-607.html	(from https://alt-sheff.co.uk/events/archive)
14:02:44	5342/5342	---M-Z	200	added ('OK')	text/html	date:Wed,%2015%20Apr%202020%2013:02:42%20GMT	https://alt-sheff.co.uk/events/5225/	m:/webwack/Alt%20sheff/web/index-609.html	(from https://alt-sheff.co.uk/events/archive)
14:02:44	5277/5277	---M-Z	200	added ('OK')	text/html	date:Wed,%2015%20Apr%202020%2013:02:42%20GMT	https://alt-sheff.co.uk/events/5232/	m:/webwack/Alt%20sheff/web/index-608.html	(from https://alt-sheff.co.uk/events/archive)
14:02:45	5159/5159	---M-Z	200	added ('OK')	text/html	date:Wed,%2015%20Apr%202020%2013:02:43%20GMT	https://alt-sheff.co.uk/events/5679/email	m:/webwack/Alt%20sheff/web/email-174.html	(from https://alt-sheff.co.uk/events/5679/)
14:02:45	5442/5442	---M-Z	200	added ('OK')	text/html	date:Wed,%2015%20Apr%202020%2013:02:43%20GMT	https://alt-sheff.co.uk/events/5203/	m:/webwack/Alt%20sheff/web/index-610.html	(from https://alt-sheff.co.uk/events/archive)
14:02:45	1164/1164	---M-Z	200	added ('OK')	text/html	date:Wed,%2015%20Apr%202020%2013:02:43%20GMT	https://alt-sheff.co.uk/events/5688/print	m:/webwack/Alt%20sheff/web/print-175.html	(from https://alt-sheff.co.uk/events/5688/)
14:02:45	5497/5497	---M-Z	200	added ('OK')	text/html	date:Wed,%2015%20Apr%202020%2013:02:43%20GMT	https://alt-sheff.co.uk/events/5230/	m:/webwack/Alt%20sheff/web/index-611.html	(from https://alt-sheff.co.uk/events/archive)
14:02:45	4968/4968	---M-Z	200	added ('OK')	text/html	date:Wed,%2015%20Apr%202020%2013:02:43%20GMT	https://alt-sheff.co.uk/events/5688/email	m:/webwack/Alt%20sheff/web/email-175.html	(from https://alt-sheff.co.uk/events/5688/)
14:02:45	5169/5169	---M-Z	200	added ('OK')	text/html	date:Wed,%2015%20Apr%202020%2013:02:43%20GMT	https://alt-sheff.co.uk/events/5240/	m:/webwack/Alt%20sheff/web/index-612.html	(from https://alt-sheff.co.uk/events/archive)
14:02:46	5543/5543	---M-Z	200	added ('OK')	text/html	date:Wed,%2015%20Apr%202020%2013:02:44%20GMT	https://alt-sheff.co.uk/events/5224/	m:/webwack/Alt%20sheff/web/index-613.html	(from https://alt-sheff.co.uk/events/archive)
14:02:46	1897/1897	---M-Z	200	added ('OK')	text/html	date:Wed,%2015%20Apr%202020%2013:02:44%20GMT	https://alt-sheff.co.uk/events/5699/print	m:/webwack/Alt%20sheff/web/print-176.html	(from https://alt-sheff.co.uk/events/5699/)
14:02:46	5405/5405	---M-Z	200	added ('OK')	text/html	date:Wed,%2015%20Apr%202020%2013:02:44%20GMT	https://alt-sheff.co.uk/events/5238/	m:/webwack/Alt%20sheff/web/index-614.html	(from https://alt-sheff.co.uk/events/archive)
14:02:46	5701/5701	---M-Z	200	added ('OK')	text/html	date:Wed,%2015%20Apr%202020%2013:02:44%20GMT	https://alt-sheff.co.uk/events/5699/email	m:/webwack/Alt%20sheff/web/email-176.html	(from https://alt-sheff.co.uk/events/5699/)
14:02:46	5256/5256	---M-Z	200	added ('OK')	text/html	date:Wed,%2015%20Apr%202020%2013:02:45%20GMT	https://alt-sheff.co.uk/events/5231/	m:/webwack/Alt%20sheff/web/index-615.html	(from https://alt-sheff.co.uk/events/archive)
14:02:47	948/948	---M-Z	200	added ('OK')	text/html	date:Wed,%2015%20Apr%202020%2013:02:45%20GMT	https://alt-sheff.co.uk/events/5663/print	m:/webwack/Alt%20sheff/web/print-177.html	(from https://alt-sheff.co.uk/events/5663/)
14:02:47	4752/4752	---M-Z	200	added ('OK')	text/html	date:Wed,%2015%20Apr%202020%2013:02:45%20GMT	https://alt-sheff.co.uk/events/5663/email	m:/webwack/Alt%20sheff/web/email-177.html	(from https://alt-sheff.co.uk/events/5663/)
14:02:47	5522/5522	---M-Z	200	added ('OK')	text/html	date:Wed,%2015%20Apr%202020%2013:02:45%20GMT	https://alt-sheff.co.uk/events/5200/	m:/webwack/Alt%20sheff/web/index-616.html	(from https://alt-sheff.co.uk/events/archive)
14:02:47	5436/5436	---M-Z	200	added ('OK')	text/html	date:Wed,%2015%20Apr%202020%2013:02:46%20GMT	https://alt-sheff.co.uk/events/5207/	m:/webwack/Alt%20sheff/web/index-617.html	(from https://alt-sheff.co.uk/events/archive)
14:02:48	1022/1022	---M-Z	200	added ('OK')	text/html	date:Wed,%2015%20Apr%202020%2013:02:46%20GMT	https://alt-sheff.co.uk/events/5684/print	m:/webwack/Alt%20sheff/web/print-178.html	(from https://alt-sheff.co.uk/events/5684/)
14:02:48	5153/5153	---M-Z	200	added ('OK')	text/html	date:Wed,%2015%20Apr%202020%2013:02:46%20GMT	https://alt-sheff.co.uk/events/5210/	m:/webwack/Alt%20sheff/web/index-618.html	(from https://alt-sheff.co.uk/events/archive)
14:02:48	4826/4826	---M-Z	200	added ('OK')	text/html	date:Wed,%2015%20Apr%202020%2013:02:46%20GMT	https://alt-sheff.co.uk/events/5684/email	m:/webwack/Alt%20sheff/web/email-178.html	(from https://alt-sheff.co.uk/events/5684/)
14:02:49	5987/5987	---M-Z	200	added ('OK')	text/html	date:Wed,%2015%20Apr%202020%2013:02:47%20GMT	https://alt-sheff.co.uk/events/5215/	m:/webwack/Alt%20sheff/web/index-620.html	(from https://alt-sheff.co.uk/events/archive)
14:02:49	5524/5524	---M-Z	200	added ('OK')	text/html	date:Wed,%2015%20Apr%202020%2013:02:47%20GMT	https://alt-sheff.co.uk/events/5226/	m:/webwack/Alt%20sheff/web/index-619.html	(from https://alt-sheff.co.uk/events/archive)
